Hash,Block,Age,From,To,Value,Txn Fee
2572e4faf8368f392e9260f8d36e82ba80a4ea021fa5ebc1bf6c20a253c50ccd,11319363,2021-08-01 08:53:46.727742,e5d26282dfb1476b0bd5c4bd10415f3e,ff2f24adb5d083ebc2e61ba76f28d7fa,5.21150912 ETH,0.00421663
3b940162a1599746ed172032c347ac822f78af8019361d838fe5b5cfb5adfc44,16463315,2022-08-15 01:23:17.963943,506e1d5bdf111723067de0a8a9cf001b,17eb95325c588412803cdf3f06965342,8.86358562 ETH,0.00140327
50c810bb7bcc4a9e4c8fefec2dbb9863f2b99e6f3cb817a1e5947919b907d8b1,16656546,2020-08-11 00:13:01.399065,bf28b6c03f608ca9ac031f4747bf6fb1,690f015d383610b45887215a7722ea89,0.13347743 ETH,0.00651728
9c634ae7ccc35eaed4311638ade52be6bcad140f68b54aecee0e19dc719046d9,13736070,2020-08-18 20:59:46.575596,fa7e1f9f0dce41a4f3d41524bbc72d63,d505dbc5b3c443aba8fa8898202596c9,8.91639938 ETH,0.00315605
42b615bc2f610ad70d75877a076cb0fbe695a4a908ef69c33fdadb4fe54cc2ad,17334683,2022-03-27 15:09:20.271141,b78b68a474f0d0a3aa5f8cc5e8675080,f78b2ea7159649957103c908ffaa20ad,8.20826638 ETH,0.00247470
7a986080da3a2409b3cf25ffbf11525cf4466d3e3916bb53bd34bd251a33f495,10577548,2023-12-01 12:21:35.762552,747ab9e85101767786f94dba6fd1d27a,eb96e944b21479e310fb50bd2fae290a,3.63485680 ETH,0.00693816
6c0cc73af283e8f587c4b7710867ffcd515d8a29fdb2d407b72c35a84d3fb473,14870354,2021-05-01 03:42:12.412781,6dd15e313a4d0904a84f1cc1a029a88f,32f1a2373dde2883cef17f0f7a742a4a,8.55416981 ETH,0.00791183
5e9d1974b3f7cd902b09b048809c93f80a74091b1b951936a0b8a6a7f6b30de1,12768749,2024-02-15 17:03:41.047261,d86196c151f98425f66b07c4f26699e1,1facb4d70aa50f9fd805af089de9a286,6.87527817 ETH,0.00435137
7f6e3fff742e6b0ef84fd8c2c4f5d6dd00192ecf9c61ce93a093436af1e70c5d,11938280,2022-10-21 08:22:10.725002,f29b1d36852117c1fb3c3d8cf13621b8,1b613e9a281bb10e8d5984268a7fc4cb,0.09156754 ETH,0.00815799
e5a1aaf50c5ca068be981f94e3fdcd079de276853ba7da6ca6992d8a1a725d83,19884661,2022-06-11 05:59:33.853540,9e6f97de604fbf7a3fd98040cc33267f,45125a0f12b197d0e43544074b0aeed5,5.42475276 ETH,0.00964498
6355f08f1c38b9973489f12b4fb096e5a0b77c8456e8d5e591935364dc6e1f11,17833586,2021-05-12 02:34:25.711910,0a21eabaade17a45ffa584bab88445e2,9a57e234c1f5ff45809805266195fcf2,5.80835737 ETH,0.00779633
bf4982469cbe2ad7a6e1060fbaba92682af41d48a24b8e32319390fef51456f6,19097764,2020-09-25 18:21:28.679464,3ed172c32b7136a8ee954b29b7274d87,c56975c9237601023da7d9ce485c0d62,7.71221600 ETH,0.00549669
14eccd63f63b03b9b8315658fa8d82423e7fc99edf94503856d65420e1a354b6,13703376,2021-12-15 05:15:43.295871,56b5f2ddec70b74b1fe9531ba0b407f6,5aae7453df54602e86115f3c0ec1d505,8.48276524 ETH,0.00318094
dd6768758a6878af1b77e479de19252de967c4ed3e7928284927e4da5f7391f4,19545566,2021-08-12 02:11:05.815371,e2a62a2f8e4930b72d014f7c371e83fe,c32d91061db0fd2eb82d80bb9227bbd1,1.77488236 ETH,0.00226728
03242a5f1340d97bb33086ff2b97997a17102fd4097ea5a881559de4b1917969,19983917,2023-01-02 03:47:08.310655,46e2677a1a5e84a3283f4a75e8d2a0dd,2400612b1934e3d0e915f67ccc7baf91,6.13688091 ETH,0.00121939
162aacb15ba4bdc3ad4f5df92b006d29f7b74ce958619965b84b21cdabb7d97c,12723633,2021-04-07 17:28:54.845132,9df5bb0a10248fdd55ee8a7ad9edb216,1e001c182df3901c807cb166dfb22b9c,2.05543251 ETH,0.00991134
6dc5200f41d932cebe8258e1ae193366eb6adaa142bb35b99cf5524505ef6d51,18688205,2023-10-02 03:25:06.293303,7753d849fd6f54adc177b64248458f93,63ce78180cc50401fefe2d38ba4a643b,8.53455559 ETH,0.00143495
77151d40c901fc0f6f1a5c27cd5ac0ef96dbfcd7b996f4198ba7d479416e2815,19894267,2022-06-17 06:47:36.959687,ae079cb09522cfd17da2e5dbf0e45250,cc000da20a0763feccda2659dd8072e8,2.56544135 ETH,0.00827852
5f999316b0b2b6d014c6a98cfc544f893d233382004469d241553b8a8462264e,15039645,2023-11-07 12:05:54.977218,f5ac9d79e1e6c8ef88d8b58cd37897eb,230ce752d21dd61df1702a1c84ac5261,7.68824351 ETH,0.00979057
1457286dfc7fc505530719ace575cc113642ddca39a38cc1a98c98df392882e4,13379863,2022-02-02 10:04:21.611661,aa0acbb7a453d9a331427fa6b63ab28c,018156781346a3954b211e47f1ed6e88,6.84046778 ETH,0.00740804
0eb1bfbf9f71d0f76bcad1cc34b6746e23a995a8c1dd04515169f0d9c9239e06,16114644,2023-06-05 12:53:20.727972,253826ac5c038c70fe028b10dc5a29c3,c682e004fa1837b2df3003879b0ab16e,2.20215154 ETH,0.00824241
5fd1892ef3f33d38b309363df260b138348a44f69b2c3de6c5c21a708f3aaf10,13256667,2023-08-18 18:44:47.759940,0ccd039aa1b3a9528ada8d511e708286,cf26c762298afa2d3d8184f5ccb42f8b,8.21831316 ETH,0.00789724
4f007e888bf2f1ebfe032f5d3cadb55319c06b67cc6f169a829bad1289021838,10935157,2021-03-12 10:30:31.628195,4fb2ec2bcff9d68697c406690970ff1b,64eca65542b93edf15de7c5c68e87dd2,3.53866029 ETH,0.00290277
4277e13791414989a26d77c8bcadac686c3926b243b49c7abce7e769e53fdc4c,18940389,2022-11-12 16:45:32.146877,6c86fb096fe9139aa34afef7eb30ce9b,786fc3ad2140f7974185b636470227cf,4.20173337 ETH,0.00283029
2889fa5137f17a5f0ecd94536260cc6a2ea3f51c3e92c44611d4319393fb790b,15464316,2021-11-23 06:10:26.922395,460bb72e7b2178346df6d78c7e98193a,6839af1872f13be39de5818402b81f25,7.35512442 ETH,0.00443176
99742c5ed270190b3f08c714fcefcca47e8b64cd2162c68d9e995a33e11cd2ee,11967097,2023-08-26 23:09:06.172234,4cb0f5380d9fd3bb94a78c8d800465da,0cc00b07e9e8ea6e39a21df1418c4446,6.98390304 ETH,0.00917952
510df3409ef43fb8039763a162335f58e557ddf9a10cfb69fe1e05404ffcb903,10742748,2020-07-29 17:55:30.193628,10b3c176761116d75c64497e1b41067a,fce10b0b1ee6430039e88882ffaa196f,5.57445990 ETH,0.00301263
117a1ca44a21dafd2e1fbc787328be61ea0eed8cc728f08c2829b5127f2744c1,15415176,2023-08-13 22:33:39.523349,812580409b6d50e5c12da349341b0e28,9fb52be6091b35345e4e7f054082121f,0.00659134 ETH,0.00407939
4e3405e6d115a911cb9cf7649e905ad9658827119d05a2bd36c1009b789b1285,16965464,2020-06-26 12:53:00.967104,b2458b5026961019813a8a92e8c30ca9,71e88fe85cd12c6aa4f01e37e94bc87e,1.60153991 ETH,0.00651747
f3c9ca6671ce0f93f493a74656d493a6a708dcbf290f6cefca190e7831767a06,17109995,2021-12-11 05:12:28.870183,2d60f90893ae9d7375869b742489579f,8c7146a5c6b89794c9aa4045f262a779,5.58319160 ETH,0.00737374
b867320b77a6f55c07e4c1a9452545e50401083e27e4b86b4a49b65f31d81337,12061605,2021-05-20 14:23:24.650000,539480243dbf335f6b96f905c89464d8,c6e8bd1e125b38f07ba507363ebe4ec9,6.78413781 ETH,0.00131252
0c8fc06ed97707d1ca53348c1dc1a8f46c76d00adf0c71b97d0d3e4242e89103,12369982,2021-05-16 09:31:21.884973,2533d73ec093f00192cb0b6c77242847,ba0f6f381eb0a7e658d949af1fc3525d,9.78974519 ETH,0.00752518
9d2ee0c7bd09a5b11f9cde58131d06b16420a1a2536a805a0f2defa9dfcac4c5,18822804,2021-03-01 13:36:29.866122,6fcb223f6e3265c01a872364e5e312aa,f12f18c93e6ece03d9b58bf5a0795aec,0.26481808 ETH,0.00445149
8089f275f50dc3aab3edc06ee324ca2c81f429bcc738b09d6a938e13074f08f0,13476472,2023-11-16 06:14:28.036299,1b4716a90eb997ea5284f6a64b11b7fd,a5aa657b686c59807fecb499bceeef87,5.62313325 ETH,0.00491254
002232160250c836d9bd49622d03d19695a39afa5dd2c821489a8b39f7598f1c,17344542,2023-02-12 01:18:06.594777,8813590994729e2833d449dd051ce30d,d3c33159ceecf3ca3e4a56388f5d6432,2.72651515 ETH,0.00314416
6394e9cbcb2c72340317ba808a32eaaab0fb8f094826e3191945bcaf8f13cdaa,10539704,2024-02-10 17:09:26.437798,2deadd576f4ce427527b3f685bf5fbf3,bfb59f5020ec71e17dc369f1f5fa20df,2.77655856 ETH,0.00389338
f8ebc745710ba2c625ff886c137fb4cdf811a6bb9d3a122d3218be8f34f5dc46,15799495,2021-11-09 22:20:15.546712,ae79adf723f1382e1b28afe2f1296a5a,bd0b92c01b5114a493a1a9e136bd6369,9.60397247 ETH,0.00833217
fa13187a0f2b568ebc3e45a38dea772c3451cd34c6d6d5d7b4e600b189cdf63c,14134115,2020-10-08 21:34:47.831800,cfaa2866ce6d08f3871a5f911f0ae577,14832b29a79c770d392d369be77fbaf0,5.41300896 ETH,0.00481224
b54a9ff15e25936741c8590bb2b398cb58321bb5cd176ac640569b0d608127b8,14447015,2020-03-05 02:31:59.159207,ae527dd99c8ca66b5dc446268b4201c4,ee3e0b5b55bfea11b3e4c955c658ef52,2.05915722 ETH,0.00711039
aab36d594802bcb793ee4c5910cab3ebae0233b3c4cb06563d6f8b47457fc862,14764866,2020-11-08 02:44:34.845252,4fcd6b4522947ea8417f1dc879aa3aa1,269d2e6afbc87f35c83cd54e36bd98b7,5.73388949 ETH,0.00521538
7e7d978248713361c2ce84cfb6407db7fc9651b553fc928817aa430f1514f367,15285897,2022-12-04 03:22:33.871601,284d26a06d1e6eb78e9c3ff0e1983f20,4be3f8dd91712cc718ea39bd2b9794fe,7.37999228 ETH,0.00883652
5a241bd8f8d1be19779bc4e88de3a9b1aba7a4f3ebe6551789d8e3df8d35993f,13643559,2023-09-24 14:23:26.170848,d41035bd9d04c250373266d46f4e0b93,863496327af5923d58c1fb167aa48920,8.06300929 ETH,0.00481076
f4420ea275f97c0de3af77b046ea593c0bcc1c79a98d6906d1ae3bfafb0998d0,15160511,2023-09-20 08:51:34.478352,e20362f9777fc10801c31310c22c8992,df9eebf67f841f813a0b706c0ce90515,8.36274270 ETH,0.00944106
fd8177e1ac3a3b90bcbf0d55354988dfc5cf588340cdb715a26e9be20b9ab92f,11073299,2023-02-21 21:49:33.034305,f7d61c877c67c26a38fa74613097976e,b1d74b56b6dc6f97fe9a44b152a96652,0.32542406 ETH,0.00618152
f2c24a2d7b81aad34f3a5ea37e7748dd96ccc22509c9486357eb6b536ccccfe0,11834910,2022-10-27 16:59:52.143233,bc334471722702d86c72fcd2c5ed2c4e,955cc94e16a8482e99d9ccc00400e426,0.06272218 ETH,0.00284516
a26a5766044d6d61586d4a6ab6ea864489a0ec9bdb29cd37f95574a8747f5818,14097371,2022-06-03 19:48:33.818262,dfbaae38da2f5c9db88231236ae4b276,8441d54a1e75965d8820710f83b78e04,7.82387376 ETH,0.00257792
ebf7771fed634646d701c619b2ac6bd2726f8593a55206b53e4de00a17a17c82,10402495,2021-09-05 10:09:58.260004,9bd1835f6cf8c4da0bdbd8d49f5214cd,85daeb20c1496ddb6e2ef4dcddafb152,4.17558231 ETH,0.00999399
5005300d453fa047f4764aee8796ff1210968e65db7839bd2b61f848c2190105,13702169,2024-02-25 15:07:31.367260,f4f084ce4a6955a110210e536acecbef,76909bc48b1fe7e3d39b54cb28f9c778,3.44351353 ETH,0.00955229
2e614eecd7f7532cc60f0e0d952cedc18ddcbceb3e8f513d5fb8fa471b54fe94,16995223,2022-08-14 01:54:55.695162,6d976a1f509ad66ada48fb1404d0e7f1,f421fdebd092c8c1d2b392576608ea6a,3.66750550 ETH,0.00357983
36429e7030cb7fdbbe4c3982adaa5bac706439ca2515b0567dd17c068942f7c8,18003236,2020-06-27 08:43:58.595105,7ad2009639b4b1dad28676a2097ea04e,048a60631e1bded91548873f30c49e3d,5.97470818 ETH,0.00249125
16780e82a432be684feafe7f8a26187fe6a9d18c15b200e12f81bd88e9339aa4,15911578,2022-08-27 05:08:31.276942,89d1c67a196e20f198829719ca87ec37,40f101b97f31153573da67483352d365,0.41908749 ETH,0.00536123
591fac3be2aed11cbbb65412fbd2f545cfb8e411e7d4e0cca7c06acb970bdb7a,12856704,2023-06-05 10:16:22.073246,235b11e05497fad8d2cd0c5320e97461,b828cf5f29d488fddabd15895270d11b,8.64630793 ETH,0.00158197
87915ef85d182ccd8ba307c991f3aa36c95da627fc165fd0e1dc92337e2545eb,18802254,2023-01-24 15:10:08.540683,ccee1d177f9bd94a5a21b097167765ee,a306ff62376a8210abb15bcdd2c4b1fe,6.89416944 ETH,0.00863568
b184e711bf5fd386224571e6e1fb299dd2b288f8caf0cb90503f640f5513befe,18827825,2023-11-10 03:47:32.529550,db55e008bafe9c20928d942d45fcf731,fdedbb07f6b2c31015ee2b7fee55e92b,6.05154351 ETH,0.00205033
a1593373b69cc77936fea009c22228c71838362ea555176df76a0617c9e9f912,10148576,2020-07-26 07:00:49.769023,8d589d9a70efc84b1e3eed33f36fca3b,40fd8631d046beffbbc27df13bd8129c,3.35689599 ETH,0.00717309
220b00eb53532121d698e5ba96bcadc2abddf1cad2208a5a5d6432fdf43b8cc2,16024478,2022-08-03 00:16:26.348801,66d4cc8cb7b3c47826d3707ed9651bcc,e17408440498e1644c92a462f1ebf95f,6.87644656 ETH,0.00163578
d619ee9d76c27971f3d5cd6b1d2a66656e6f78054700bd784d2cbda17bc16f82,17176029,2021-01-06 09:33:05.107353,b28747f6f67bcb29945dacb8d1318767,e42dcae05c3ea083629b0da72e540e08,0.21696916 ETH,0.00756089
33a043b2ef1a7e303f5215540c333854f8c9684fdbdd49277f74afe5d7d39137,11572576,2023-09-26 06:44:14.302259,7ae86f87bfee3f14b4bc2893e03c5d56,2145d48acf3d261b1fae06e73ebf9814,3.48115877 ETH,0.00947595
fcf3425ef7b840cc6452ad5eb3c3c429acdf66bcebe58a23d32dc64c7f98ea56,12703708,2021-03-04 19:48:03.925165,bf123450223608a3256e430cc3b61291,177c6dd4c883f2dde8962f16c41d629e,4.75280836 ETH,0.00674443
d9667f1e49125af14a37e3caf87de6acf1c9626886f06dc658fe6c2e4cd99fa8,12719930,2020-01-23 01:16:14.177399,9cefad653ea6b12b93e4f64d02dc6702,e7f044cfd780272dcbe4144764eebc86,7.31969492 ETH,0.00323415
4b1b236665a971ef8afe96efbd129ec58c472b32fa86b83e6b60528a5c18418d,18764487,2022-11-19 16:54:17.024299,69d3b37c345a12cb01520d3f99049cfa,52459fa7676a5134a2624c855a1b8017,6.71651012 ETH,0.00599041
801940af6abeb185d2f69635c8025629db0a4cf777fdf89cef75232420b1a640,15436785,2020-05-15 15:26:51.066401,f1e6ff2d360aefdba42263af1d4ddd43,7057de7a9818339dd1f48a7d8f42715c,1.60849736 ETH,0.00560388
7d7d93938ee10713af6ed4efd0e035fceb4c4de4b0d85f992e7133d316983bf0,13062126,2020-03-18 00:12:22.084220,3caa2b435e0e13ce2501f41ed0200102,97808057b183fc932a96e8810c242262,7.68358810 ETH,0.00123350
afad2a64f21dbcdbb6bb5dc29c6cd4efbcd4589cf128514563ed33d7d8efca28,14713261,2021-07-13 12:54:22.054651,c2c11ab20d499a604b93780063d6f071,32675d2d083822b6408e953ae5936ce3,1.12646978 ETH,0.00116404
c13231a512fa4da73e555bd97e88d4207fbb62dff60bafc26c4e730923b0c392,17679210,2021-10-10 04:49:27.076249,4d4c0ca23dc2200b536da73e7a0c037c,fca12696cfa485655000c69e3e7c0fa8,8.75342061 ETH,0.00795587
51a184c2fdc50198eabd490ca27d3e1c336e6b57d085488d1a55acb2af2dd314,18916897,2024-02-12 16:02:22.365177,ac178a305da1137643eb2c956200725a,11e077bedfb0e535bc2e52fbda0163c5,5.98609111 ETH,0.00958657
e1b9d7eb678131ced7521866f9e683eb2c0298af402b2400fb5738abc04c705d,15306641,2021-07-08 09:05:20.059064,20055fd8c26fdbb9c6674b1447952faf,3af255d701132fd542fcf0249fe47679,4.77382201 ETH,0.00952755
2665e6bce431c8f0791e956f008b94cebaa8786c93a66cbe5eaaf00eddbda321,16929335,2022-12-30 07:13:08.186887,44fd3e9575cff4556257d445c8912599,a5739be5db093d3026eb976e3ada92e1,8.54953985 ETH,0.00163385
1afb51589b804c8a4a4183aff76579d54ef8749c0cfcfa6f04117fbe7c08878c,12451623,2020-03-14 21:11:47.795530,004f120774c158d80f7331a7e8c99d47,4e4e876c8ed755fc27dc7322fc004f3d,4.84527373 ETH,0.00248979
4139bf1f482824e0e5c1bb05b3bf63bf0bc9cbbe3073f2417b707fd143adecda,12628609,2022-07-14 06:43:11.420499,6fd824ea6ee26c7287138c490e6c06f9,c78f3001d1b23e4faf2802db51835a30,2.74404002 ETH,0.00231664
4adf235a22222af0df0e5fde8d823c439a42b622d9d1b1a4f4c5ae1e27041806,13722551,2020-01-23 21:15:28.108758,f50cda07da4c9ead1cca2980207bd857,bfcdc767aeed733da3fcb6c04d18083d,3.53217185 ETH,0.00937525
74667034f880f1f22ca61b998603bf7bdfabd0614a71b8804732a511667aa57f,17113932,2022-07-31 16:28:19.987875,a4979263891026379b9654506ef70c2f,bb4891dbec04920146ea7c72f1301e74,4.17509612 ETH,0.00444796
fc0aa4e5d887b211c87678e8c8b8e881d7023097aea74bd6883e8d3858b617f5,13125900,2023-12-01 06:34:35.111285,04bfd19c8ea09c862f774bd2a9ae2347,e1779df05bce7b3db2e1de8779862f85,0.18072214 ETH,0.00584713
213914a0ac6b48cfec30d586648710d6f72b17cd44d10f154e7b36a10e39425b,14282973,2023-08-27 07:25:32.666851,8a97c8c817e9958168b700d4cb0cd740,e78ec6c048a63a4cf0f21a75c1b56fac,7.59441387 ETH,0.00264739
6aa88f1cb96c01bd097c9638268b8102edf7174909f95554e25c6639594a2f76,12642191,2021-08-06 09:27:57.829424,26c9b4cb6bf61e7862b37abd4931ab01,bf6c46950db8912195f49dc463627a43,7.53792604 ETH,0.00744528
bc2b49702e746240a3902030154b7859bf32b1f9648b50c8935233ebf1eb82b5,12433758,2024-01-23 02:46:46.640073,f748c84a72ffb5d19abf221e776633ea,2af2b4fa36b7e8836f7151546405621a,0.68619439 ETH,0.00157975
567377549ae6e24ccacb6e1d402552729e21baa9945fb89dd2e3bf981daf7c00,18273222,2023-06-11 20:21:11.217597,7b50ed1bc2f1fc5e68dd5cad2f1e6bd3,7b7755cc5210482a4a09f2d40d585df2,5.70956312 ETH,0.00481398
944b3f56e5ee7eacc402e47d4ddd76a1495b94d5ee39a12deb6aab3a869d806d,13492402,2022-12-23 12:38:46.876109,b39e7d3845fe046786da2ec8189d17e5,c097f3e296e8f8d7593d6bd13df5b91f,9.36082447 ETH,0.00893092
0d1adc95f81c88eab2b937e93457e7e011f99ea66ff82785a190b4d45c5ebbae,12745938,2021-03-15 17:25:00.641466,f912cf5b4ca6e33e35e75df1c0738ea6,39ed5c7b646780568d2079bea739227a,3.94349300 ETH,0.00446722
5c77f354195fdd33d0032d94451502940ff28f28a0d97afeb3b388ac9b6e02ac,17596706,2022-06-10 11:59:44.342824,917fcec10b4e4cf725b44e6dfedf1eea,c4204b03ab0edcabf401c2c627e4e603,4.72283295 ETH,0.00500014
130ea4fff9694a42ba329446e6be68e66286b425d880997271535bf7fbee97a9,18781668,2020-10-05 02:25:01.051454,d681920ba484f1e502af86a63f3cfb66,3d8b410284e106c31ad47bacd6f4f6a8,0.77196162 ETH,0.00928252
986cb58b1a12ce1194dc8737718292e700a01bc51ebea41e98cddf8bcf5e87b2,15822001,2021-03-21 19:24:09.920559,e379a4415ec05910fca278e1036e9ff2,f3f9b04b64a4af8a814b983685227b25,3.27822246 ETH,0.00119942
140e1047c0f3de4f5fd8c3bd62348badc5a0cecd6d89d42c1f81546c68c21c48,10112506,2021-12-27 17:40:05.403468,3ea424357ecb50684b154c33aa562c61,a0af2f94a685c6bb60f05265ad6b43d5,2.62507095 ETH,0.00564796
d2950e0f2a40682bcfabd11b3d892ce111d56822e15d1ed7595cd07c7d9924d4,11272927,2020-10-15 15:35:34.156121,e39ad98772e75499dc76d322980ed2a0,bf46b79141df446b54727345e1a5ab77,5.37284749 ETH,0.00526048
2e15cda9f029c4bfe3cf166e3a6c5676ebf352ac16069f051381b21384f36edf,15618971,2021-08-24 14:02:53.095536,4e78b0e27063bfed728f3306a368ca9a,6cbd442e274d53d4d1e70ca90c338182,0.84690787 ETH,0.00381990
17845521e161bb0f596a4cbd0700aa0707f2bebdde767380bca750b79629fa18,17560709,2022-08-11 08:07:00.323357,d1fd221c7c597ac6be8864c075cd7c27,ded557f39ba8f395304a7a1e3f653808,6.28839846 ETH,0.00612523
5e11dfbc2391627cc9c93dd1cb5ce23ccf27d4321838e44b62daf8ff44c08a99,10144624,2021-04-23 15:44:43.185915,bb2ee27b4954b5d86f7f7f10483d7757,f6be002526f76add174647b018bb2e66,8.04610286 ETH,0.00373533
58fb0b4c3aec57775fc325f7e107402946073f646a098bb5a72a82633cc3c0e5,13096459,2021-09-19 23:02:46.961509,35b49edc7e97452f16f0bd8bec3d1dcd,8801a1d7a239f3d03afbed4591773f3f,0.30761349 ETH,0.00242126
ffa497c3f28ea48ca3ec521fc8a9fb818588f80c7c53648226586d39e6c25950,11673883,2023-06-23 07:04:19.265906,9438be9294f744cfa5b967488bb13e59,02190fd62e5bba83916a0e259c0c5889,1.16586076 ETH,0.00656958
d427d23c36a911ad19c5c7ab394eb45a253258046e4ce3dc0cfba6a32e0f6ccb,12690237,2020-03-18 12:10:25.660534,eb236bd58381ba1512feae8f25b381da,ca20cd26f967d7190374fa46e839f81c,1.33862199 ETH,0.00478002
75981b340fcd0f1958503b84c0d0d57c83405e6ead6cbe08fe1a8e867c9352cd,18907005,2022-09-06 07:33:50.706378,a5a1bfe9763c56daa447bd40dd35a69c,abb8df0c700b3b612108422ba4e2b1bd,6.37831011 ETH,0.00714605
1710a02acb85716207ada5d1ef90f5890192a5624aea990934b657727640d4da,13033061,2023-11-12 09:02:19.572069,f3bcdee07f5e909f99369e967195d70d,2b78a1fd9c698cb737fb214d3216477e,6.54524723 ETH,0.00850663
b61aaaff40550b4014ff762497d8db1b875e1200a6e7d2e392308331fc9bd970,14007360,2023-07-01 19:11:25.668709,05667d833bf706c3824d552898f75a83,6ec933a89c7f240d7933056decf6ef95,5.48018192 ETH,0.00233759
c8e5fa53acaa3d0599fca897dfd8e910cf6e229733385bf2920dc9a6643466f7,19682490,2023-05-07 09:57:24.298661,f7e4872e51f18737b3bc892470c4991b,6a620a00277d3e0450fe5765d7e8c2cc,3.10750274 ETH,0.00712724
b033b6ee8b3c6d463a248b0cf6d8745cb681d3d88326f51d950d3599ce52ef4b,15230239,2020-10-23 10:19:55.372374,ae914a392f6fc687a948fabd716604f0,eda0fbaf0d5d7356a9fc1d6051c94d80,7.37146623 ETH,0.00487045
f496571b4bd11dd6a391667ca092f7b252e9db837629850962995dcec7d69712,17304265,2021-11-13 14:25:26.324166,b2cb9cca6c4852a898cc07bb20acd3f1,c75dd0fa2d67b010c9ca1018b355baf3,1.92056249 ETH,0.00319691
02dc5b047123b5ed9010013ba3e23cc94ea7d2489f529c547e5789f8fc11c3bc,15126144,2021-05-10 05:50:21.232831,9afb86bcd4d7c32476ff6422f2e14995,3549bab7079929fa04c24416d45ae993,9.64095192 ETH,0.00447704
b0360fe458875ee5060d005c79f1b105fa0925976db2c343aca228adbe00923c,15990396,2022-01-27 07:08:40.663954,61cac10181e6b7f963aaec5ad613d7d6,a1e7eb65f9a75b70c66cdbafb8b41a72,8.51864329 ETH,0.00869930
2398fc224f764577491e23b82c65c5a94fdb8847520d0cc9012060376d1c54c7,16592261,2021-03-12 19:22:28.752092,cf7c9c48451710924ec8c9c622ac765d,abe29f0c01f839e38fd3b187be9f983b,4.32914070 ETH,0.00929890
70b92f1905dca8c09f477958d19ebc8c00a302656b8c956669478b336d261180,18625601,2022-12-26 11:18:27.901199,9339a955bb947a0a3299ee8fb8144b67,735d58ac578b0976290a546a6c867a39,3.51819825 ETH,0.00985812
06c0d3b0b4bbae04684061648367dafd8f1171d9ccb10ee105ceb65285f726d9,17516745,2023-01-14 05:59:30.894934,68310ca682013c231c6ca35491fe0f7e,e770d64025882b7aee13b6607aa0797d,6.87408651 ETH,0.00839435
6bab67caaa748a33352eda83f5c444e1e370db76fefad87bebc2f947a501650f,17868678,2023-07-31 21:12:08.724800,6459b7d2a07f86f15106fccfc0dd3d99,ff77009fa1be4a7ce516a82ba1e30848,0.08786802 ETH,0.00740298
99588bd9a13e783562ab61adb6876a65598f8f3d081ee48bc291814b46fe30d6,10440742,2020-12-21 23:37:03.140282,f5cf2cbad68e298825033a15d50da669,e552defdc3640623a47ba37ceb9f2927,5.64078742 ETH,0.00333157
5285c9252996595f645cb11c6bef664e1849b642daf05d89161938b7c5c809d1,18443693,2022-12-21 21:28:41.023979,5c44c0db3707bdbd779d3f58d17c50eb,559eb4b1f0e16508e28560378aad024b,4.44541331 ETH,0.00784365
be9070e604cecf44e8862b99280af542b7196445667420aa90adf3f5d5b2a0a9,10320527,2020-08-10 10:09:57.574092,93a4e381a49c7db6f87a3517dbea0a06,2d866189c0240a677d0c0e0073171dfe,0.66101798 ETH,0.00386608
c31820b35dd9991d08d0934f65ed0679ab9cdf0f965027d033f9a5248c9d1aaf,13707749,2021-04-02 12:08:20.575643,1cd32d89b12eed79da5f496447ce8f75,fc13b2d5081f538c563143a0a3b6028d,4.93592306 ETH,0.00986645
b3d4bcb970bd11c2d1b758f3fff0b20460bce699cf37ed0d11cc3fe9294d1fb6,11029391,2021-12-10 10:42:18.228568,ec15b23f0b7d7acc1736cf69cb16cb1a,a069f35a6b7cfa5046514e784dec4c3c,3.39872626 ETH,0.00210165
a630edf2b1c2316490047f025e490211d998f3aeed1c06ea310442cb06588d24,11343335,2023-01-13 16:29:44.925698,6954d387599f1e9b8860ecdb7b874e8c,fc5169fb521495d7a3a20f193320b92d,1.87320334 ETH,0.00306187
57d5b00fdc149d6f157e225f3434977d156cdcf2e9b388dac8e3b87daaf4270e,12204422,2021-03-22 20:33:18.082268,5e24f7e2fbbd14bf3623d07237a1cb42,c5016358d97e05269ee7dbf8c7312bbf,0.29258703 ETH,0.00912314
d8d0ed28ac270dd078ba64a830830273c108058a5384ec83b2d79cc3e55ad4a4,19353038,2022-06-30 13:56:18.818532,2e98483053535987a8998f038433da7f,41fdc7cee3ac3c09709b0e240cb5dcfd,0.64446123 ETH,0.00466989
a3faa75478ab7d4a5ef277956275e67e97b2edcdd1820497d0f88ee902cc4dae,18161481,2023-04-29 14:51:39.992179,9f04e7494c5f86d60493e512bcf622a5,40c76d16fa095b973197dd4bf04dae0b,7.84143241 ETH,0.00179463
7d58ffba05f783a9838ccd13c88f822d691664bdb51872c79851971a8efb9f64,17708487,2020-04-13 19:59:39.512692,87cc333495ca360cc2eeeca86e4e59fd,87b3ee8022bf47d115ae0ea510aedbf9,6.27271474 ETH,0.00518005
333d103e0e7d425b9d316b6858d7a204687e1fbb2218af2adc1d2bfa4bfeafbb,15643487,2022-11-25 00:01:36.860220,c12831404a8513e6984b88509895961a,8dc4ca85f80fbb157c564959e9b78f86,3.42249474 ETH,0.00797443
