,Work_Year,Experience_Level,Employment_Type,Job_Title,Salary,Salary_Currency,Remote_Ratio,Company_Size
7086,2023,Senior-Level,Full-Time,Data Science Consultant,157550,USD,0,Medium
7087,2023,Senior-Level,Full-Time,Data Science Consultant,104650,USD,0,Medium
7092,2023,Senior-Level,Full-Time,Data Engineer,139500,USD,100,Medium
7093,2023,Senior-Level,Full-Time,Data Engineer,118575,USD,100,Medium
7094,2023,Senior-Level,Full-Time,Data Analyst,129150,USD,0,Medium
7095,2023,Senior-Level,Full-Time,Data Analyst,98400,USD,0,Medium
7098,2023,Mid-Level,Full-Time,Data Engineer,55000,GBP,100,Medium
7100,2023,Senior-Level,Full-Time,Business Intelligence Developer,98010,USD,0,Medium
7101,2023,Senior-Level,Full-Time,Business Intelligence Developer,66825,USD,0,Medium
7110,2023,Senior-Level,Full-Time,Data Science Manager,190000,USD,100,Medium
7111,2023,Senior-Level,Full-Time,Data Science Manager,170000,USD,100,Medium
7118,2023,Mid-Level,Full-Time,Machine Learning Engineer,170000,USD,0,Small
7119,2023,Mid-Level,Full-Time,Machine Learning Engineer,120000,USD,0,Small
7120,2023,Mid-Level,Full-Time,Data Analyst,229000,USD,0,Medium
7121,2023,Mid-Level,Full-Time,Data Analyst,131000,USD,0,Medium
7122,2023,Senior-Level,Full-Time,Data Architect,85000,GBP,0,Medium
7123,2023,Senior-Level,Full-Time,Data Architect,75000,GBP,0,Medium
7125,2023,Senior-Level,Full-Time,Data Analyst,164000,USD,100,Medium
7128,2023,Senior-Level,Full-Time,Data Scientist,223800,USD,0,Medium
7129,2023,Senior-Level,Full-Time,Data Scientist,172100,USD,0,Medium
7130,2023,Senior-Level,Full-Time,Applied Scientist,258800,USD,0,Medium
7131,2023,Senior-Level,Full-Time,Applied Scientist,199200,USD,0,Medium
7132,2023,Senior-Level,Full-Time,Research Engineer,185000,USD,0,Medium
7133,2023,Senior-Level,Full-Time,Research Engineer,148000,USD,0,Medium
7134,2023,Senior-Level,Full-Time,Machine Learning Engineer,193600,USD,0,Medium
7135,2023,Senior-Level,Full-Time,Machine Learning Engineer,119700,USD,0,Medium
7136,2023,Senior-Level,Full-Time,Data Scientist,175750,USD,0,Medium
7137,2023,Senior-Level,Full-Time,Data Scientist,136742,USD,0,Medium
7138,2023,Mid-Level,Full-Time,Research Engineer,257400,USD,0,Medium
7139,2023,Mid-Level,Full-Time,Research Engineer,193500,USD,0,Medium
7140,2023,Senior-Level,Full-Time,Data Scientist,228856,USD,100,Medium
7141,2023,Senior-Level,Full-Time,Data Scientist,144540,USD,100,Medium
7143,2023,Senior-Level,Full-Time,Data Architect,140000,USD,100,Medium
7144,2023,Senior-Level,Full-Time,Data Scientist,155000,USD,100,Medium
7145,2023,Senior-Level,Full-Time,Data Scientist,125000,USD,100,Medium
7148,2023,Senior-Level,Full-Time,Data Engineer,150600,USD,100,Medium
7149,2023,Senior-Level,Full-Time,Data Engineer,120500,USD,100,Medium
7152,2023,Senior-Level,Full-Time,Analytics Engineer,200000,USD,100,Large
7153,2023,Mid-Level,Full-Time,Data Strategist,115500,USD,0,Medium
7154,2023,Mid-Level,Full-Time,Data Strategist,73500,USD,0,Medium
7155,2023,Executive-Level,Full-Time,Data Engineer,110000,GBP,0,Medium
7156,2023,Executive-Level,Full-Time,Data Engineer,80000,GBP,0,Medium
7157,2023,Senior-Level,Full-Time,Data Scientist,225000,USD,100,Medium
7158,2023,Senior-Level,Full-Time,Data Scientist,172758,USD,100,Medium
7159,2023,Mid-Level,Full-Time,Research Engineer,70000,GBP,100,Medium
7160,2023,Mid-Level,Full-Time,Research Engineer,55000,GBP,100,Medium
7163,2023,Mid-Level,Full-Time,Insight Analyst,42000,GBP,0,Medium
7164,2023,Mid-Level,Full-Time,Insight Analyst,35000,GBP,0,Medium
7166,2023,Senior-Level,Full-Time,Data Engineer,194992,USD,100,Medium
7167,2023,Mid-Level,Full-Time,Data Scientist,140000,USD,0,Medium
7169,2023,Senior-Level,Full-Time,Machine Learning Engineer,213800,USD,0,Medium
7170,2023,Senior-Level,Full-Time,Machine Learning Engineer,180300,USD,0,Medium
7173,2023,Executive-Level,Full-Time,Director of Data Science,375500,USD,100,Medium
7174,2023,Executive-Level,Full-Time,Director of Data Science,250300,USD,100,Medium
7177,2023,Senior-Level,Full-Time,ML Engineer,262269,USD,100,Medium
7178,2023,Senior-Level,Full-Time,ML Engineer,230797,USD,100,Medium
7179,2023,Mid-Level,Full-Time,Data Engineer,147100,USD,0,Medium
7180,2023,Mid-Level,Full-Time,Data Engineer,90700,USD,0,Medium
7181,2023,Senior-Level,Full-Time,Machine Learning Infrastructure Engineer,185000,USD,0,Medium
7182,2023,Senior-Level,Full-Time,Machine Learning Infrastructure Engineer,145000,USD,0,Medium
7185,2023,Senior-Level,Full-Time,BI Developer,80000,GBP,0,Medium
7186,2023,Senior-Level,Full-Time,BI Developer,50750,GBP,0,Medium
7188,2023,Mid-Level,Full-Time,Data Scientist,90000,USD,100,Medium
7189,2023,Senior-Level,Full-Time,Data Analyst,195000,USD,100,Medium
7190,2023,Senior-Level,Full-Time,Data Analyst,73500,USD,100,Medium
7193,2023,Senior-Level,Full-Time,Data Infrastructure Engineer,185000,USD,0,Medium
7194,2023,Senior-Level,Full-Time,Data Infrastructure Engineer,145000,USD,0,Medium
7195,2023,Senior-Level,Full-Time,Machine Learning Infrastructure Engineer,158900,USD,100,Medium
7196,2023,Senior-Level,Full-Time,Machine Learning Infrastructure Engineer,132400,USD,100,Medium
7197,2023,Mid-Level,Full-Time,AI Engineer,140000,USD,100,Small
7198,2023,Mid-Level,Full-Time,Data Manager,130000,USD,0,Medium
7199,2023,Mid-Level,Full-Time,Data Manager,100000,USD,0,Medium
7200,2023,Senior-Level,Full-Time,Machine Learning Scientist,163800,USD,0,Medium
7201,2023,Senior-Level,Full-Time,Machine Learning Scientist,126000,USD,0,Medium
7203,2023,Senior-Level,Full-Time,Data Scientist,111967,USD,100,Medium
7209,2023,Mid-Level,Full-Time,Data Analyst,88000,USD,0,Medium
7210,2023,Senior-Level,Full-Time,Data Engineer,216027,USD,100,Medium
7211,2023,Senior-Level,Full-Time,Data Engineer,101028,USD,100,Medium
7214,2023,Senior-Level,Full-Time,Applied Scientist,309400,USD,0,Large
7215,2023,Senior-Level,Full-Time,Applied Scientist,159100,USD,0,Large
7218,2023,Senior-Level,Full-Time,Data Engineer,174350,USD,100,Medium
7219,2023,Senior-Level,Full-Time,Data Engineer,126800,USD,100,Medium
7228,2023,Senior-Level,Full-Time,Data Analyst,129000,USD,100,Medium
7230,2023,Senior-Level,Full-Time,Analytics Engineer,175000,USD,0,Medium
7231,2023,Senior-Level,Full-Time,Analytics Engineer,120000,USD,0,Medium
7234,2023,Entry-Level,Full-Time,Applied Data Scientist,27500,EUR,50,Large
7235,2023,Senior-Level,Full-Time,Data Analyst,130000,USD,100,Small
7236,2023,Senior-Level,Full-Time,Data Analyst,105000,USD,100,Small
7237,2023,Senior-Level,Full-Time,Machine Learning Engineer,232200,USD,0,Medium
7238,2023,Senior-Level,Full-Time,Machine Learning Engineer,119000,USD,0,Medium
7241,2023,Senior-Level,Full-Time,Data Analyst,153300,USD,100,Medium
7242,2023,Senior-Level,Full-Time,Data Analyst,104244,USD,100,Medium
7246,2023,Senior-Level,Full-Time,Data Scientist,145000,USD,100,Medium
7253,2023,Senior-Level,Full-Time,Data Science Practitioner,198800,USD,0,Medium
7254,2023,Senior-Level,Full-Time,Data Science Practitioner,122600,USD,0,Medium
7257,2023,Senior-Level,Full-Time,Data Scientist,181500,USD,0,Medium
7258,2023,Senior-Level,Full-Time,Data Scientist,127000,USD,0,Medium
7259,2023,Mid-Level,Full-Time,Machine Learning Researcher,210000,USD,0,Small
7260,2023,Senior-Level,Full-Time,AI Programmer,120000,USD,100,Medium
7261,2023,Senior-Level,Full-Time,ML Engineer,385000,USD,100,Medium
7262,2023,Senior-Level,Full-Time,ML Engineer,245000,USD,100,Medium
7263,2023,Mid-Level,Full-Time,AI Engineer,225000,USD,0,Medium
7264,2023,Mid-Level,Full-Time,AI Engineer,175000,USD,0,Medium
7265,2023,Senior-Level,Full-Time,Data Engineer,148500,CAD,100,Medium
7266,2023,Senior-Level,Full-Time,Data Engineer,117000,CAD,100,Medium
7267,2023,Senior-Level,Full-Time,Data Analyst,131650,USD,0,Medium
7268,2023,Senior-Level,Full-Time,Data Analyst,105320,USD,0,Medium
7269,2023,Senior-Level,Full-Time,Research Engineer,210000,USD,0,Medium
7270,2023,Senior-Level,Full-Time,Research Engineer,151800,USD,0,Medium
7271,2023,Senior-Level,Full-Time,Data Scientist,147500,USD,100,Medium
7272,2023,Senior-Level,Full-Time,Data Scientist,112500,USD,100,Medium
7274,2023,Senior-Level,Full-Time,Machine Learning Engineer,163200,USD,0,Medium
7277,2023,Senior-Level,Full-Time,Data Analyst,65000,USD,100,Medium
7278,2023,Senior-Level,Full-Time,Data Analyst,55000,USD,100,Medium
7281,2023,Senior-Level,Full-Time,Machine Learning Infrastructure Engineer,165400,USD,0,Medium
7282,2023,Senior-Level,Full-Time,Machine Learning Infrastructure Engineer,127300,USD,0,Medium
7285,2023,Senior-Level,Full-Time,Data Science Manager,100000,EUR,50,Large
7286,2023,Mid-Level,Full-Time,AI Engineer,30390,EUR,100,Large
7287,2023,Mid-Level,Full-Time,Data Science Manager,3200000,INR,50,Large
7292,2023,Mid-Level,Full-Time,Machine Learning Engineer,145000,USD,0,Medium
7294,2023,Mid-Level,Full-Time,Data Scientist,126900,USD,0,Medium
7295,2023,Mid-Level,Full-Time,Data Scientist,77900,USD,0,Medium
7298,2023,Mid-Level,Full-Time,Data Engineer,90000,GBP,100,Medium
7299,2023,Mid-Level,Full-Time,Data Engineer,75000,GBP,100,Medium
7302,2023,Senior-Level,Full-Time,Data Analyst,169000,USD,0,Medium
7303,2023,Senior-Level,Full-Time,Data Analyst,110600,USD,0,Medium
7304,2023,Entry-Level,Full-Time,AI Research Engineer,2000000,INR,100,Large
7305,2023,Senior-Level,Full-Time,Data Science Manager,3600000,INR,100,Large
7313,2023,Entry-Level,Full-Time,Data Scientist,140000,USD,0,Medium
7315,2023,Senior-Level,Full-Time,Data Scientist,162000,USD,100,Medium
7318,2023,Senior-Level,Full-Time,Data Modeler,195000,USD,0,Medium
7319,2023,Senior-Level,Full-Time,Data Modeler,160000,USD,0,Medium
7320,2023,Senior-Level,Full-Time,Data Operations Analyst,154000,USD,0,Medium
7321,2023,Senior-Level,Full-Time,Data Operations Analyst,82000,USD,0,Medium
7322,2023,Senior-Level,Full-Time,Data Science Manager,160000,USD,100,Medium
7323,2023,Senior-Level,Full-Time,Data Science Manager,145000,USD,100,Medium
7324,2023,Senior-Level,Full-Time,AI Engineer,239400,USD,0,Medium
7325,2023,Senior-Level,Full-Time,AI Engineer,136800,USD,0,Medium
7330,2023,Senior-Level,Full-Time,Decision Scientist,204500,USD,0,Medium
7331,2023,Senior-Level,Full-Time,Decision Scientist,142200,USD,0,Medium
7338,2023,Senior-Level,Full-Time,Machine Learning Engineer,323300,USD,0,Medium
7339,2023,Senior-Level,Full-Time,Machine Learning Engineer,184700,USD,0,Medium
7344,2023,Senior-Level,Full-Time,Research Scientist,210000,USD,0,Medium
7345,2023,Senior-Level,Full-Time,Research Scientist,136000,USD,0,Medium
7346,2023,Senior-Level,Full-Time,Data Engineer,171250,USD,0,Medium
7347,2023,Senior-Level,Full-Time,Data Engineer,113750,USD,0,Medium
7350,2023,Senior-Level,Full-Time,Machine Learning Engineer,195000,USD,100,Medium
7351,2023,Senior-Level,Full-Time,Machine Learning Engineer,142000,USD,100,Medium
7352,2023,Mid-Level,Full-Time,Data Engineer,185900,USD,0,Medium
7353,2023,Mid-Level,Full-Time,Data Engineer,129300,USD,0,Medium
7354,2023,Senior-Level,Full-Time,Machine Learning Engineer,194100,USD,0,Medium
7355,2023,Senior-Level,Full-Time,Machine Learning Engineer,152300,USD,0,Medium
7356,2023,Senior-Level,Full-Time,Data Architect,190000,USD,0,Medium
7357,2023,Senior-Level,Full-Time,Data Architect,120000,USD,0,Medium
7358,2023,Senior-Level,Full-Time,Research Engineer,240000,USD,100,Medium
7359,2023,Senior-Level,Full-Time,Research Engineer,157250,USD,100,Medium
7360,2023,Senior-Level,Full-Time,Data Engineer,212000,USD,100,Medium
7362,2023,Senior-Level,Full-Time,Data Engineer,194400,USD,100,Medium
7363,2023,Senior-Level,Full-Time,Data Engineer,132192,USD,100,Medium
7366,2023,Senior-Level,Full-Time,Analytics Engineer,174000,USD,100,Medium
7367,2023,Senior-Level,Full-Time,Analytics Engineer,134000,USD,100,Medium
7368,2023,Mid-Level,Full-Time,Machine Learning Engineer,36000,EUR,100,Large
7370,2023,Senior-Level,Full-Time,Data Developer,144700,USD,0,Medium
7371,2023,Senior-Level,Full-Time,Data Developer,85500,USD,0,Medium
7380,2023,Executive-Level,Full-Time,Data Engineer,265800,USD,100,Medium
7381,2023,Executive-Level,Full-Time,Data Engineer,177200,USD,100,Medium
7382,2023,Senior-Level,Full-Time,Data Scientist,222000,USD,0,Medium
7383,2023,Senior-Level,Full-Time,Data Scientist,115920,USD,0,Medium
7384,2023,Senior-Level,Full-Time,Machine Learning Engineer,250000,USD,100,Medium
7386,2023,Senior-Level,Full-Time,AI Engineer,60000,EUR,100,Medium
7387,2023,Senior-Level,Full-Time,Data Engineer,284310,USD,0,Medium
7388,2023,Senior-Level,Full-Time,Data Engineer,153090,USD,0,Medium
7391,2023,Senior-Level,Full-Time,Research Scientist,204500,USD,0,Medium
7392,2023,Senior-Level,Full-Time,Research Scientist,142200,USD,0,Medium
7400,2023,Mid-Level,Full-Time,Data Scientist,111000,USD,0,Medium
7401,2023,Senior-Level,Full-Time,Data Analyst,213210,USD,100,Medium
7402,2023,Senior-Level,Full-Time,Data Analyst,102434,USD,100,Medium
7405,2023,Senior-Level,Full-Time,Data Scientist,226600,USD,0,Medium
7406,2023,Senior-Level,Full-Time,Data Scientist,140100,USD,0,Medium
7408,2023,Senior-Level,Full-Time,Data Scientist,156400,USD,100,Medium
7409,2023,Senior-Level,Full-Time,Research Engineer,250000,USD,0,Medium
7411,2022,Entry-Level,Full-Time,Machine Learning Scientist,80000,USD,50,Small
7412,2023,Senior-Level,Full-Time,Analytics Engineer,233400,USD,100,Medium
7413,2023,Senior-Level,Full-Time,Analytics Engineer,145300,USD,100,Medium
7414,2023,Senior-Level,Full-Time,Data Engineer,248000,USD,0,Medium
7415,2023,Senior-Level,Full-Time,Data Engineer,149000,USD,0,Medium
7416,2023,Entry-Level,Full-Time,Analytics Engineer,156450,USD,100,Medium
7417,2023,Entry-Level,Full-Time,Analytics Engineer,119200,USD,100,Medium
7420,2023,Senior-Level,Full-Time,Machine Learning Engineer,185000,USD,0,Medium
7421,2023,Senior-Level,Full-Time,Machine Learning Engineer,120250,USD,0,Medium
7430,2023,Mid-Level,Full-Time,Data Science Lead,225000,USD,0,Medium
7431,2023,Mid-Level,Full-Time,Data Science Lead,152700,USD,0,Medium
7436,2023,Senior-Level,Full-Time,AI Scientist,60000,EUR,50,Large
7439,2023,Mid-Level,Full-Time,Data Engineer,139152,USD,0,Large
7440,2023,Mid-Level,Full-Time,Data Engineer,82452,USD,0,Large
7443,2023,Mid-Level,Full-Time,Data Strategist,85000,USD,0,Medium
7444,2023,Mid-Level,Full-Time,Data Strategist,65000,USD,0,Medium
7445,2023,Senior-Level,Full-Time,Data Analyst,139000,USD,0,Medium
7449,2023,Executive-Level,Full-Time,Machine Learning Engineer,200000,USD,100,Medium
7450,2023,Executive-Level,Full-Time,Machine Learning Engineer,145000,USD,100,Medium
7453,2023,Senior-Level,Full-Time,Machine Learning Engineer,269500,USD,0,Medium
7455,2023,Executive-Level,Full-Time,Machine Learning Engineer,295500,USD,100,Medium
7456,2023,Executive-Level,Full-Time,Machine Learning Engineer,165200,USD,100,Medium
7459,2023,Mid-Level,Full-Time,ML Engineer,235000,USD,0,Medium
7460,2023,Mid-Level,Full-Time,ML Engineer,135000,USD,0,Medium
7463,2023,Senior-Level,Full-Time,Analytics Engineer,180000,USD,100,Medium
7464,2023,Senior-Level,Full-Time,Analytics Engineer,144000,USD,100,Medium
7465,2023,Mid-Level,Full-Time,Data Engineer,40000,GBP,100,Medium
7466,2023,Mid-Level,Full-Time,Data Engineer,35000,GBP,100,Medium
7469,2023,Senior-Level,Full-Time,Data Manager,160667,USD,0,Medium
7476,2023,Senior-Level,Full-Time,Data Engineer,304200,USD,0,Medium
7477,2023,Senior-Level,Full-Time,Data Engineer,173800,USD,0,Medium
7478,2023,Mid-Level,Full-Time,Data Science Lead,191765,USD,0,Medium
7479,2023,Mid-Level,Full-Time,Data Science Lead,134326,USD,0,Medium
7480,2023,Senior-Level,Full-Time,Analytics Engineer,173000,USD,0,Medium
7482,2023,Senior-Level,Full-Time,Machine Learning Engineer,258384,USD,100,Medium
7483,2023,Senior-Level,Full-Time,Machine Learning Engineer,153100,USD,100,Medium
7488,2023,Senior-Level,Full-Time,Data Analyst,146200,USD,0,Medium
7489,2023,Senior-Level,Full-Time,Data Analyst,116960,USD,0,Medium
7492,2023,Senior-Level,Full-Time,Data Engineer,370000,USD,0,Medium
7496,2023,Senior-Level,Full-Time,Data Specialist,111600,USD,0,Medium
7497,2023,Senior-Level,Full-Time,Data Specialist,72000,USD,0,Medium
7500,2023,Entry-Level,Full-Time,Data Engineer,90000,USD,50,Large
7501,2023,Mid-Level,Full-Time,Analytics Engineer,90000,USD,100,Medium
7502,2023,Mid-Level,Full-Time,Analytics Engineer,84000,USD,100,Medium
7506,2023,Mid-Level,Full-Time,Data Engineer,70000,USD,0,Medium
7511,2023,Senior-Level,Full-Time,Data Scientist,253000,USD,100,Medium
7513,2023,Entry-Level,Full-Time,Data Integration Specialist,115000,USD,0,Medium
7514,2023,Entry-Level,Full-Time,Data Integration Specialist,85000,USD,0,Medium
7519,2023,Senior-Level,Full-Time,Data Science Consultant,145900,USD,0,Medium
7521,2023,Senior-Level,Full-Time,Business Intelligence Analyst,127000,USD,100,Medium
7522,2023,Senior-Level,Full-Time,Business Intelligence Analyst,95000,USD,100,Medium
7523,2023,Entry-Level,Full-Time,Data Analyst,94600,USD,0,Medium
7524,2023,Entry-Level,Full-Time,Data Analyst,86000,USD,0,Medium
7525,2023,Senior-Level,Full-Time,Data Engineer,72000,USD,100,Medium
7526,2023,Senior-Level,Full-Time,Data Engineer,60000,USD,100,Medium
7528,2023,Senior-Level,Full-Time,Data Scientist,104000,USD,0,Medium
7537,2023,Senior-Level,Full-Time,Data Engineer,173650,USD,0,Medium
7538,2023,Senior-Level,Full-Time,Data Engineer,113900,USD,0,Medium
7540,2023,Senior-Level,Full-Time,Data Scientist,126000,USD,100,Medium
7541,2023,Senior-Level,Full-Time,Data Management Specialist,139500,USD,0,Medium
7542,2023,Senior-Level,Full-Time,Data Management Specialist,110000,USD,0,Medium
7549,2023,Senior-Level,Full-Time,Data Scientist,248100,USD,0,Medium
7550,2023,Senior-Level,Full-Time,Data Scientist,145900,USD,0,Medium
7551,2023,Senior-Level,Full-Time,Business Intelligence Engineer,220000,USD,0,Medium
7552,2023,Senior-Level,Full-Time,Business Intelligence Engineer,175000,USD,0,Medium
7566,2023,Senior-Level,Full-Time,Data Engineer,108000,USD,100,Medium
7567,2023,Executive-Level,Full-Time,Head of Data,115000,USD,100,Medium
7568,2023,Executive-Level,Full-Time,Head of Data,110000,USD,100,Medium
7571,2023,Senior-Level,Full-Time,Decision Scientist,182500,USD,100,Medium
7572,2023,Senior-Level,Full-Time,Decision Scientist,135000,USD,100,Medium
7575,2023,Mid-Level,Contract,Business Data Analyst,35000,USD,100,Medium
7577,2023,Executive-Level,Full-Time,Data Engineer,94000,USD,0,Medium
7580,2023,Mid-Level,Full-Time,AI Engineer,300000,USD,100,Medium
7581,2023,Senior-Level,Full-Time,Data Strategist,91000,USD,0,Medium
7582,2023,Senior-Level,Full-Time,Data Strategist,86000,USD,0,Medium
7587,2023,Senior-Level,Full-Time,Business Data Analyst,180000,USD,100,Large
7590,2023,Senior-Level,Full-Time,Analytics Engineer,97750,USD,0,Medium
7591,2023,Senior-Level,Full-Time,Analytics Engineer,75000,USD,0,Medium
7592,2023,Entry-Level,Full-Time,Research Scientist,252990,USD,100,Medium
7593,2023,Entry-Level,Full-Time,Research Scientist,162170,USD,100,Medium
7594,2023,Senior-Level,Full-Time,Applied Scientist,216000,USD,0,Medium
7595,2023,Senior-Level,Full-Time,Applied Scientist,184000,USD,0,Medium
7601,2023,Entry-Level,Full-Time,Data Analyst,67500,USD,0,Medium
7602,2023,Mid-Level,Full-Time,Data Engineer,70000,GBP,100,Medium
7603,2023,Mid-Level,Full-Time,Data Engineer,50000,GBP,100,Medium
7609,2023,Mid-Level,Full-Time,Data Scientist,140000,USD,100,Medium
7610,2023,Senior-Level,Full-Time,Data Scientist,265000,USD,100,Medium
7613,2023,Senior-Level,Full-Time,Data Analyst,126277,USD,100,Medium
7616,2023,Senior-Level,Full-Time,Data Engineer,224500,USD,0,Medium
7617,2023,Senior-Level,Full-Time,Data Engineer,126900,USD,0,Medium
7622,2023,Senior-Level,Full-Time,Applied Scientist,227700,USD,100,Medium
7623,2023,Senior-Level,Full-Time,Applied Scientist,154836,USD,100,Medium
7625,2023,Senior-Level,Full-Time,Data Analyst,126000,USD,0,Medium
7626,2023,Senior-Level,Full-Time,Machine Learning Engineer,165000,USD,0,Medium
7628,2023,Senior-Level,Full-Time,Analytics Engineer,209000,USD,0,Medium
7629,2023,Senior-Level,Full-Time,Analytics Engineer,112500,USD,0,Medium
7631,2023,Mid-Level,Full-Time,Data Architect,110000,USD,100,Medium
7634,2023,Senior-Level,Full-Time,Data Scientist,370000,USD,0,Medium
7636,2023,Senior-Level,Full-Time,Data Analyst,136000,USD,100,Medium
7637,2023,Senior-Level,Full-Time,Data Analyst,104000,USD,100,Medium
7638,2023,Senior-Level,Full-Time,Applied Scientist,214000,USD,0,Medium
7639,2023,Senior-Level,Full-Time,Applied Scientist,154000,USD,0,Medium
7640,2023,Senior-Level,Full-Time,Data Scientist,205000,USD,100,Medium
7641,2023,Senior-Level,Full-Time,Data Scientist,157500,USD,100,Medium
7643,2023,Senior-Level,Full-Time,Data Engineer,178000,USD,0,Medium
7645,2023,Senior-Level,Full-Time,Data Engineer,109283,USD,0,Medium
7646,2023,Senior-Level,Full-Time,Research Scientist,189000,USD,0,Medium
7647,2023,Senior-Level,Full-Time,Research Scientist,137000,USD,0,Medium
7648,2023,Mid-Level,Full-Time,Data Analyst,120000,USD,100,Medium
7658,2023,Senior-Level,Full-Time,Data Scientist,170500,USD,100,Medium
7659,2023,Senior-Level,Full-Time,Data Scientist,118575,USD,100,Medium
7662,2022,Mid-Level,Contract,Applied Machine Learning Scientist,93000,EUR,100,Large
7663,2023,Entry-Level,Full-Time,AI Research Engineer,23100,EUR,100,Medium
7666,2023,Senior-Level,Full-Time,Data Analyst,154500,USD,100,Medium
7667,2023,Senior-Level,Full-Time,Data Analyst,131325,USD,100,Medium
7672,2023,Senior-Level,Full-Time,Business Intelligence Engineer,140000,USD,0,Medium
7673,2023,Senior-Level,Full-Time,Business Intelligence Engineer,100000,USD,0,Medium
7678,2023,Senior-Level,Full-Time,Data Scientist,207500,USD,100,Medium
7679,2023,Senior-Level,Full-Time,Data Scientist,172900,USD,100,Medium
7682,2023,Senior-Level,Full-Time,Data Scientist,254000,USD,0,Medium
7688,2023,Senior-Level,Full-Time,Data Modeler,147100,USD,0,Medium
7689,2023,Senior-Level,Full-Time,Data Modeler,90700,USD,0,Medium
7690,2023,Mid-Level,Full-Time,Data Analyst,90000,USD,0,Medium
7692,2023,Senior-Level,Full-Time,Data Engineer,168400,USD,0,Medium
7693,2023,Senior-Level,Full-Time,Data Engineer,105200,USD,0,Medium
7694,2023,Senior-Level,Full-Time,Research Engineer,237000,USD,0,Medium
7695,2023,Senior-Level,Full-Time,Research Engineer,170112,USD,0,Medium
7696,2023,Mid-Level,Full-Time,Data Scientist,24000,EUR,100,Small
7697,2023,Senior-Level,Full-Time,Data Scientist,125000,EUR,50,Medium
7698,2023,Senior-Level,Full-Time,Business Intelligence Engineer,155000,USD,100,Medium
7699,2023,Senior-Level,Full-Time,Business Intelligence Engineer,130000,USD,100,Medium
7700,2023,Senior-Level,Full-Time,BI Developer,105000,USD,0,Medium
7701,2023,Senior-Level,Full-Time,BI Developer,70000,USD,0,Medium
7706,2023,Senior-Level,Full-Time,ML Engineer,260000,USD,100,Medium
7707,2023,Senior-Level,Full-Time,ML Engineer,234000,USD,100,Medium
7710,2023,Senior-Level,Full-Time,AI Architect,330000,USD,0,Medium
7711,2023,Senior-Level,Full-Time,AI Architect,204000,USD,0,Medium
7715,2023,Senior-Level,Full-Time,Data Scientist,167310,USD,0,Medium
7722,2023,Senior-Level,Full-Time,Data Engineer,121000,USD,100,Medium
7724,2023,Senior-Level,Full-Time,Data Strategist,175000,USD,100,Medium
7725,2023,Senior-Level,Full-Time,Data Strategist,125000,USD,100,Medium
7726,2023,Senior-Level,Full-Time,Machine Learning Scientist,325000,USD,100,Medium
7727,2023,Senior-Level,Full-Time,Machine Learning Scientist,171000,USD,100,Medium
7728,2023,Senior-Level,Full-Time,Data Science Consultant,180000,USD,0,Medium
7729,2023,Senior-Level,Full-Time,Data Science Consultant,137000,USD,0,Medium
7732,2023,Mid-Level,Full-Time,Machine Learning Engineer,155810,USD,0,Medium
7733,2023,Mid-Level,Full-Time,Machine Learning Engineer,106720,USD,0,Medium
7734,2023,Entry-Level,Full-Time,Data Scientist,160800,USD,0,Medium
7735,2023,Entry-Level,Full-Time,Data Scientist,132200,USD,0,Medium
7736,2023,Senior-Level,Full-Time,Data Analyst,133000,USD,100,Medium
7737,2023,Senior-Level,Full-Time,Data Analyst,113000,USD,100,Medium
7740,2023,Senior-Level,Full-Time,Data Scientist,208400,USD,100,Medium
7742,2023,Senior-Level,Full-Time,Data Engineer,157550,USD,0,Medium
7743,2023,Senior-Level,Full-Time,Data Engineer,104650,USD,0,Medium
7744,2023,Senior-Level,Full-Time,Data Engineer,240500,USD,0,Large
7745,2023,Senior-Level,Full-Time,Data Engineer,123700,USD,0,Large
7748,2023,Senior-Level,Full-Time,Business Data Analyst,78000,USD,100,Large
7749,2023,Mid-Level,Full-Time,Data Engineer,121000,USD,0,Medium
7750,2023,Mid-Level,Full-Time,Data Engineer,78000,USD,0,Medium
7751,2023,Entry-Level,Full-Time,Data Scientist,85600,USD,0,Medium
7752,2023,Entry-Level,Full-Time,Data Scientist,48915,USD,0,Medium
7754,2023,Mid-Level,Full-Time,Data Analyst,68000,USD,0,Medium
7755,2023,Senior-Level,Full-Time,Research Analyst,49500,EUR,100,Medium
7756,2023,Senior-Level,Full-Time,Research Analyst,41818,EUR,100,Medium
7757,2023,Senior-Level,Full-Time,Data Scientist,275500,USD,0,Medium
7758,2023,Senior-Level,Full-Time,Data Scientist,206000,USD,0,Medium
7761,2023,Senior-Level,Full-Time,Research Analyst,52200,EUR,100,Medium
7762,2023,Senior-Level,Full-Time,Research Analyst,44272,EUR,100,Medium
7764,2023,Senior-Level,Full-Time,Data Engineer,102000,USD,0,Medium
7769,2023,Senior-Level,Full-Time,Data Scientist,228000,USD,0,Medium
7771,2023,Senior-Level,Full-Time,Data Analyst,180000,USD,100,Medium
7775,2022,Entry-Level,Full-Time,Research Engineer,15662,EUR,100,Medium
7776,2023,Senior-Level,Full-Time,Data Analyst,207611,USD,100,Medium
7777,2023,Senior-Level,Full-Time,Data Analyst,127876,USD,100,Medium
7778,2023,Entry-Level,Full-Time,Data Analyst,111000,USD,0,Medium
7780,2023,Mid-Level,Full-Time,BI Developer,128000,USD,0,Medium
